Time coordinates[0] coordinates[1] coordinates[2] velocity_probe[0] velocity_probe[1] velocity_probe[2]
25779.600000 2280.000000 1000.000000 270.000000 9.845845 -0.978915 -0.053394 
25780.000000 2280.000000 1000.000000 30.000000 7.502921 0.538229 -0.220564 
25780.000000 2280.000000 1000.000000 150.000000 9.255985 -0.326325 -0.311839 
25780.000000 2280.000000 1000.000000 270.000000 9.839409 -0.981586 -0.057040 
25780.400000 2280.000000 1000.000000 30.000000 7.504012 0.583615 -0.212864 
25780.400000 2280.000000 1000.000000 150.000000 9.217461 -0.391247 -0.367160 
25780.400000 2280.000000 1000.000000 270.000000 9.834187 -0.980723 -0.056415 
25780.800000 2280.000000 1000.000000 30.000000 7.487403 0.656068 -0.191533 
25780.800000 2280.000000 1000.000000 150.000000 9.176059 -0.428198 -0.430973 
25780.800000 2280.000000 1000.000000 270.000000 9.827853 -0.974238 -0.051317 
25781.200000 2280.000000 1000.000000 30.000000 7.448780 0.753512 -0.152048 
25781.200000 2280.000000 1000.000000 150.000000 9.137450 -0.424948 -0.494162 
25781.200000 2280.000000 1000.000000 270.000000 9.818822 -0.961450 -0.041443 
25781.600000 2280.000000 1000.000000 30.000000 7.388126 0.865324 -0.094163 
25781.600000 2280.000000 1000.000000 150.000000 9.106509 -0.380929 -0.542110 
25781.600000 2280.000000 1000.000000 270.000000 9.807829 -0.944333 -0.026012 
25782.000000 2280.000000 1000.000000 30.000000 7.310344 0.975289 -0.024084 
25782.000000 2280.000000 1000.000000 150.000000 9.084029 -0.309667 -0.557496 
25782.000000 2280.000000 1000.000000 270.000000 9.798474 -0.927832 -0.003577 
25782.400000 2280.000000 1000.000000 30.000000 7.224345 1.066881 0.045243 
25782.400000 2280.000000 1000.000000 150.000000 9.067141 -0.232730 -0.526266 
25782.400000 2280.000000 1000.000000 270.000000 9.796818 -0.919345 0.026120 
25782.800000 2280.000000 1000.000000 30.000000 7.141645 1.127215 0.097819 
25782.800000 2280.000000 1000.000000 150.000000 9.052469 -0.168969 -0.445189 
25782.800000 2280.000000 1000.000000 270.000000 9.809292 -0.923634 0.059112 
25783.200000 2280.000000 1000.000000 30.000000 7.074201 1.149751 0.120862 
25783.200000 2280.000000 1000.000000 150.000000 9.039432 -0.125850 -0.326071 
25783.200000 2280.000000 1000.000000 270.000000 9.838774 -0.937614 0.086886 
25783.600000 2280.000000 1000.000000 30.000000 7.032127 1.134500 0.110587 
25783.600000 2280.000000 1000.000000 150.000000 9.030772 -0.098332 -0.192818 
25783.600000 2280.000000 1000.000000 270.000000 9.881512 -0.950286 0.100248 
25784.000000 2280.000000 1000.000000 30.000000 7.020963 1.085768 0.074483 
25784.000000 2280.000000 1000.000000 150.000000 9.029456 -0.076460 -0.074756 
25784.000000 2280.000000 1000.000000 270.000000 9.927473 -0.946533 0.096461 
25784.400000 2280.000000 1000.000000 30.000000 7.041728 1.010862 0.026740 
25784.400000 2280.000000 1000.000000 150.000000 9.035402 -0.054566 0.003116 
25784.400000 2280.000000 1000.000000 270.000000 9.965627 -0.915702 0.082085 
25784.800000 2280.000000 1000.000000 30.000000 7.088336 0.919836 -0.018642 
25784.800000 2280.000000 1000.000000 150.000000 9.046295 -0.032405 0.037534 
25784.800000 2280.000000 1000.000000 270.000000 9.990345 -0.862446 0.068287 
25785.200000 2280.000000 1000.000000 30.000000 7.149227 0.825673 -0.056879 
25785.200000 2280.000000 1000.000000 150.000000 9.059682 -0.013022 0.043525 
25785.200000 2280.000000 1000.000000 270.000000 10.003054 -0.807128 0.062899 
25785.600000 2280.000000 1000.000000 30.000000 7.209537 0.742309 -0.089762 
25785.600000 2280.000000 1000.000000 150.000000 9.074548 0.000855 0.039857 
25785.600000 2280.000000 1000.000000 270.000000 10.009081 -0.768882 0.066420 
25786.000000 2280.000000 1000.000000 30.000000 7.256608 0.679885 -0.122702 
25786.000000 2280.000000 1000.000000 150.000000 9.089678 0.008747 0.036082 
25786.000000 2280.000000 1000.000000 270.000000 10.012967 -0.754417 0.074405 
25786.400000 2280.000000 1000.000000 30.000000 7.283519 0.640723 -0.158416 
25786.400000 2280.000000 1000.000000 150.000000 9.103045 0.011939 0.039412 
25786.400000 2280.000000 1000.000000 270.000000 10.017106 -0.759249 0.082686 
25786.800000 2280.000000 1000.000000 30.000000 7.291091 0.619980 -0.196592 
25786.800000 2280.000000 1000.000000 150.000000 9.111133 0.011368 0.054161 
25786.800000 2280.000000 1000.000000 270.000000 10.021968 -0.775869 0.089910 
25787.200000 2280.000000 1000.000000 30.000000 7.283886 0.610782 -0.235375 
25787.200000 2280.000000 1000.000000 150.000000 9.110316 0.005905 0.079130 
25787.200000 2280.000000 1000.000000 270.000000 10.027312 -0.799496 0.096714 
25787.600000 2280.000000 1000.000000 30.000000 7.267369 0.608493 -0.271717 
25787.600000 2280.000000 1000.000000 150.000000 9.097764 -0.007041 0.108119 
25787.600000 2280.000000 1000.000000 270.000000 10.032851 -0.827512 0.104624 
25788.000000 2280.000000 1000.000000 30.000000 7.245125 0.611847 -0.302286 
25788.000000 2280.000000 1000.000000 150.000000 9.072777 -0.029687 0.135390 
25788.000000 2280.000000 1000.000000 270.000000 10.037913 -0.857653 0.115209 
25788.400000 2280.000000 1000.000000 30.000000 7.218372 0.621488 -0.324992 
25788.400000 2280.000000 1000.000000 150.000000 9.036797 -0.061595 0.158017 
25788.400000 2280.000000 1000.000000 270.000000 10.040640 -0.887356 0.128897 
25788.800000 2280.000000 1000.000000 30.000000 7.187060 0.637879 -0.338903 
25788.800000 2280.000000 1000.000000 150.000000 8.992954 -0.098733 0.175323 
25788.800000 2280.000000 1000.000000 270.000000 10.038139 -0.914611 0.143550 
25789.200000 2280.000000 1000.000000 30.000000 7.151025 0.660495 -0.344096 
25789.200000 2280.000000 1000.000000 150.000000 8.945094 -0.134342 0.187456 
25789.200000 2280.000000 1000.000000 270.000000 10.027896 -0.938911 0.154980 
25789.600000 2280.000000 1000.000000 30.000000 7.110946 0.687536 -0.341259 
25789.600000 2280.000000 1000.000000 150.000000 8.896737 -0.161358 0.194562 
25789.600000 2280.000000 1000.000000 270.000000 10.009309 -0.961257 0.159285 
25790.000000 2280.000000 1000.000000 30.000000 7.068758 0.716096 -0.331109 
25790.000000 2280.000000 1000.000000 150.000000 8.850514 -0.174892 0.197128 
25790.000000 2280.000000 1000.000000 270.000000 9.984284 -0.983351 0.154904 
25790.400000 2280.000000 1000.000000 30.000000 7.027393 0.742750 -0.314356 
25790.400000 2280.000000 1000.000000 150.000000 8.808364 -0.174048 0.196501 
25790.400000 2280.000000 1000.000000 270.000000 9.956414 -1.006168 0.143080 
25790.800000 2280.000000 1000.000000 30.000000 6.990356 0.764205 -0.291781 
25790.800000 2280.000000 1000.000000 150.000000 8.772072 -0.162773 0.195602 
25790.800000 2280.000000 1000.000000 270.000000 9.929582 -1.028611 0.126763 
25791.200000 2280.000000 1000.000000 30.000000 6.960928 0.777866 -0.264417 
25791.200000 2280.000000 1000.000000 150.000000 8.743827 -0.147711 0.198675 
25791.200000 2280.000000 1000.000000 270.000000 9.906516 -1.047314 0.108789 
25791.600000 2280.000000 1000.000000 30.000000 6.941222 0.782290 -0.233616 
25791.600000 2280.000000 1000.000000 150.000000 8.726181 -0.133805 0.209535 
25791.600000 2280.000000 1000.000000 270.000000 9.887746 -1.058949 0.089787 
25792.000000 2280.000000 1000.000000 30.000000 6.931519 0.777431 -0.201202 
25792.000000 2280.000000 1000.000000 150.000000 8.721216 -0.122176 0.228207 
25792.000000 2280.000000 1000.000000 270.000000 9.871507 -1.063522 0.067228 
25792.400000 2280.000000 1000.000000 30.000000 6.930366 0.764515 -0.169253 
25792.400000 2280.000000 1000.000000 150.000000 8.729197 -0.110972 0.249821 
25792.400000 2280.000000 1000.000000 270.000000 9.855449 -1.063820 0.037174 
25792.800000 2280.000000 1000.000000 30.000000 6.935089 0.745490 -0.139751 
25792.800000 2280.000000 1000.000000 150.000000 8.747404 -0.095637 0.267134 
25792.800000 2280.000000 1000.000000 270.000000 9.839226 -1.062610 -0.002275 
25793.200000 2280.000000 1000.000000 30.000000 6.942560 0.722505 -0.113943 
25793.200000 2280.000000 1000.000000 150.000000 8.770452 -0.068472 0.275570 
25793.200000 2280.000000 1000.000000 270.000000 9.825620 -1.061490 -0.048741 
25793.600000 2280.000000 1000.000000 30.000000 6.949666 0.697581 -0.092126 
25793.600000 2280.000000 1000.000000 150.000000 8.792483 -0.025135 0.275304 
25793.600000 2280.000000 1000.000000 270.000000 9.819318 -1.061693 -0.095942 
25794.000000 2280.000000 1000.000000 30.000000 6.953982 0.672555 -0.073973 
25794.000000 2280.000000 1000.000000 150.000000 8.810425 0.029177 0.270608 
25794.000000 2280.000000 1000.000000 270.000000 9.824453 -1.065091 -0.135625 
25794.400000 2280.000000 1000.000000 30.000000 6.954046 0.648918 -0.058850 
25794.400000 2280.000000 1000.000000 150.000000 8.825015 0.080191 0.267011 
25794.400000 2280.000000 1000.000000 270.000000 9.842049 -1.079198 -0.160139 
25794.800000 2280.000000 1000.000000 30.000000 6.949666 0.627665 -0.045880 
25794.800000 2280.000000 1000.000000 150.000000 8.838533 0.113197 0.267525 
25794.800000 2280.000000 1000.000000 270.000000 9.868769 -1.116049 -0.168498 
25795.200000 2280.000000 1000.000000 30.000000 6.941855 0.609205 -0.034194 
25795.200000 2280.000000 1000.000000 150.000000 8.851622 0.120462 0.271008 
25795.200000 2280.000000 1000.000000 270.000000 9.898580 -1.179585 -0.167130 
25795.600000 2280.000000 1000.000000 30.000000 6.932429 0.593724 -0.023280 
25795.600000 2280.000000 1000.000000 150.000000 8.861675 0.103410 0.273212 
25795.600000 2280.000000 1000.000000 270.000000 9.926208 -1.256542 -0.163731 
25796.000000 2280.000000 1000.000000 30.000000 6.923518 0.581331 -0.013164 
25796.000000 2280.000000 1000.000000 150.000000 8.864423 0.069371 0.270264 
25796.000000 2280.000000 1000.000000 270.000000 9.948435 -1.326122 -0.161266 
25796.400000 2280.000000 1000.000000 30.000000 6.917019 0.572392 -0.005024 
25796.400000 2280.000000 1000.000000 150.000000 8.856925 0.027062 0.260850 
25796.400000 2280.000000 1000.000000 270.000000 9.963829 -1.372582 -0.160328 
25796.800000 2280.000000 1000.000000 30.000000 6.914264 0.566410 -0.000393 
25796.800000 2280.000000 1000.000000 150.000000 8.840147 -0.016282 0.246034 
25796.800000 2280.000000 1000.000000 270.000000 9.972120 -1.391057 -0.159543 
25797.200000 2280.000000 1000.000000 30.000000 6.915611 0.561417 -0.001060 
25797.200000 2280.000000 1000.000000 150.000000 8.819132 -0.056066 0.227273 
25797.200000 2280.000000 1000.000000 270.000000 9.974175 -1.385970 -0.155821 
25797.600000 2280.000000 1000.000000 30.000000 6.920337 0.554743 -0.008233 
25797.600000 2280.000000 1000.000000 150.000000 8.801402 -0.090972 0.203754 
25797.600000 2280.000000 1000.000000 270.000000 9.971269 -1.366785 -0.143999 
25798.000000 2280.000000 1000.000000 30.000000 6.926912 0.544032 -0.021712 
25798.000000 2280.000000 1000.000000 150.000000 8.794420 -0.122057 0.171432 
25798.000000 2280.000000 1000.000000 270.000000 9.964077 -1.343399 -0.118642 
25798.400000 2280.000000 1000.000000 30.000000 6.933382 0.527962 -0.040114 
25798.400000 2280.000000 1000.000000 150.000000 8.804186 -0.150317 0.126195 
25798.400000 2280.000000 1000.000000 270.000000 9.952501 -1.322868 -0.077572 
25798.800000 2280.000000 1000.000000 30.000000 6.937879 0.506701 -0.061923 
25798.800000 2280.000000 1000.000000 150.000000 8.834773 -0.174542 0.069878 
25798.800000 2280.000000 1000.000000 270.000000 9.936375 -1.307079 -0.024808 
25799.200000 2280.000000 1000.000000 30.000000 6.937546 0.483201 -0.086495 
25799.200000 2280.000000 1000.000000 150.000000 8.886294 -0.191050 0.013120 
25799.200000 2280.000000 1000.000000 270.000000 9.916333 -1.293046 0.030352 
25799.600000 2280.000000 1000.000000 30.000000 6.928704 0.465628 -0.114198 
25799.600000 2280.000000 1000.000000 150.000000 8.951931 -0.195071 -0.030658 
25799.600000 2280.000000 1000.000000 270.000000 9.893710 -1.275532 0.076863 
25800.000000 2280.000000 1000.000000 30.000000 6.905803 0.464569 -0.145525 
25800.000000 2280.000000 1000.000000 150.000000 9.017950 -0.183298 -0.057221 
25800.000000 2280.000000 1000.000000 270.000000 9.870084 -1.249967 0.105983 
25800.400000 2280.000000 1000.000000 30.000000 6.865163 0.486963 -0.179315 
25800.400000 2280.000000 1000.000000 150.000000 9.068863 -0.154359 -0.073472 
25800.400000 2280.000000 1000.000000 270.000000 9.847027 -1.214789 0.114377 
25800.800000 2280.000000 1000.000000 30.000000 6.805627 0.531747 -0.211931 
25800.800000 2280.000000 1000.000000 150.000000 9.094300 -0.107210 -0.091015 
25800.800000 2280.000000 1000.000000 270.000000 9.825859 -1.173214 0.104235 
25801.200000 2280.000000 1000.000000 30.000000 6.729994 0.588714 -0.237303 
25801.200000 2280.000000 1000.000000 150.000000 9.093470 -0.040637 -0.118545 
25801.200000 2280.000000 1000.000000 270.000000 9.807228 -1.133129 0.080875 
25801.600000 2280.000000 1000.000000 30.000000 6.643100 0.645200 -0.248382 
25801.600000 2280.000000 1000.000000 150.000000 9.073926 0.043214 -0.156989 
25801.600000 2280.000000 1000.000000 270.000000 9.790968 -1.103928 0.050090 
25802.000000 2280.000000 1000.000000 30.000000 6.551291 0.691851 -0.238594 
25802.000000 2280.000000 1000.000000 150.000000 9.045070 0.134824 -0.198088 
25802.000000 2280.000000 1000.000000 270.000000 9.776886 -1.093292 0.016922 
25802.400000 2280.000000 1000.000000 30.000000 6.461634 0.726517 -0.204063 
25802.400000 2280.000000 1000.000000 150.000000 9.012735 0.217502 -0.231146 
25802.400000 2280.000000 1000.000000 270.000000 9.766073 -1.103920 -0.014848 
25802.800000 2280.000000 1000.000000 30.000000 6.381495 0.751364 -0.144851 
25802.800000 2280.000000 1000.000000 150.000000 8.979536 0.273179 -0.252034 
25802.800000 2280.000000 1000.000000 270.000000 9.761401 -1.131690 -0.042640 
25803.200000 2280.000000 1000.000000 30.000000 6.317528 0.770744 -0.065314 
25803.200000 2280.000000 1000.000000 150.000000 8.949543 0.291773 -0.263022 
25803.200000 2280.000000 1000.000000 270.000000 9.765710 -1.166561 -0.064771 
25803.600000 2280.000000 1000.000000 30.000000 6.275141 0.788318 0.026657 
25803.600000 2280.000000 1000.000000 150.000000 8.930781 0.276789 -0.266764 
25803.600000 2280.000000 1000.000000 270.000000 9.779249 -1.197474 -0.080385 
25804.000000 2280.000000 1000.000000 30.000000 6.257959 0.806324 0.121028 
25804.000000 2280.000000 1000.000000 150.000000 8.932766 0.242447 -0.263736 
25804.000000 2280.000000 1000.000000 270.000000 9.799032 -1.218889 -0.089606 
25804.400000 2280.000000 1000.000000 30.000000 6.267345 0.825683 0.207240 
25804.400000 2280.000000 1000.000000 150.000000 8.962207 0.207947 -0.252457 
25804.400000 2280.000000 1000.000000 270.000000 9.821151 -1.231163 -0.093736 
25804.800000 2280.000000 1000.000000 30.000000 6.301523 0.845378 0.275942 
25804.800000 2280.000000 1000.000000 150.000000 9.017725 0.193922 -0.226899 
25804.800000 2280.000000 1000.000000 270.000000 9.842885 -1.236258 -0.094353 
25805.200000 2280.000000 1000.000000 30.000000 6.355765 0.862755 0.320993 
25805.200000 2280.000000 1000.000000 150.000000 9.089231 0.214168 -0.178997 
25805.200000 2280.000000 1000.000000 270.000000 9.863139 -1.233663 -0.092229 
25805.600000 2280.000000 1000.000000 30.000000 6.422893 0.874639 0.340208 
25805.600000 2280.000000 1000.000000 150.000000 9.160895 0.266667 -0.105874 
25805.600000 2280.000000 1000.000000 270.000000 9.881425 -1.220404 -0.086687 
25806.000000 2280.000000 1000.000000 30.000000 6.494732 0.879837 0.334575 
25806.000000 2280.000000 1000.000000 150.000000 9.217965 0.333667 -0.015996 
25806.000000 2280.000000 1000.000000 270.000000 9.897218 -1.193029 -0.076324 
25806.400000 2280.000000 1000.000000 30.000000 6.563439 0.879939 0.305971 
25806.400000 2280.000000 1000.000000 150.000000 9.250577 0.391989 0.074453 
25806.400000 2280.000000 1000.000000 270.000000 9.910263 -1.151119 -0.060273 
25806.800000 2280.000000 1000.000000 30.000000 6.622245 0.878333 0.255257 
25806.800000 2280.000000 1000.000000 150.000000 9.254652 0.421398 0.148172 
25806.800000 2280.000000 1000.000000 270.000000 9.920868 -1.099316 -0.039041 
25807.200000 2280.000000 1000.000000 30.000000 6.667122 0.879383 0.182904 
25807.200000 2280.000000 1000.000000 150.000000 9.231466 0.409558 0.190753 
25807.200000 2280.000000 1000.000000 270.000000 9.929015 -1.046290 -0.014802 
25807.600000 2280.000000 1000.000000 30.000000 6.699246 0.885822 0.091801 
25807.600000 2280.000000 1000.000000 150.000000 9.186245 0.356204 0.193643 
25807.600000 2280.000000 1000.000000 270.000000 9.932985 -1.001659 0.008574 
25808.000000 2280.000000 1000.000000 30.000000 6.727795 0.899218 -0.008314 
25808.000000 2280.000000 1000.000000 150.000000 9.126889 0.274579 0.156035 
25808.000000 2280.000000 1000.000000 270.000000 9.929457 -0.972371 0.026056 
25808.400000 2280.000000 1000.000000 30.000000 6.768649 0.919035 -0.099350 
25808.400000 2280.000000 1000.000000 150.000000 9.063024 0.188278 0.084916 
25808.400000 2280.000000 1000.000000 270.000000 9.915336 -0.960003 0.033077 
25808.800000 2280.000000 1000.000000 30.000000 6.837162 0.943279 -0.163143 
25808.800000 2280.000000 1000.000000 150.000000 9.006556 0.120285 -0.006628 
25808.800000 2280.000000 1000.000000 270.000000 9.890345 -0.961204 0.028219 
25809.200000 2280.000000 1000.000000 30.000000 6.941598 0.969637 -0.190252 
25809.200000 2280.000000 1000.000000 150.000000 8.971616 0.080049 -0.101723 
25809.200000 2280.000000 1000.000000 270.000000 9.858656 -0.971366 0.014871 
25809.600000 2280.000000 1000.000000 30.000000 7.074988 0.995173 -0.185366 
25809.600000 2280.000000 1000.000000 150.000000 8.970750 0.060585 -0.183691 
25809.600000 2280.000000 1000.000000 270.000000 9.828159 -0.987389 0.000114 
25810.000000 2280.000000 1000.000000 30.000000 7.219478 1.017004 -0.165135 
25810.000000 2280.000000 1000.000000 150.000000 9.008766 0.047976 -0.243364 
25810.000000 2280.000000 1000.000000 270.000000 9.807106 -1.007879 -0.009116 
25810.400000 2280.000000 1000.000000 30.000000 7.353594 1.030732 -0.149998 
25810.400000 2280.000000 1000.000000 150.000000 9.078181 0.027199 -0.282937 
25810.400000 2280.000000 1000.000000 270.000000 9.799602 -1.031931 -0.010253 
25810.800000 2280.000000 1000.000000 30.000000 7.462342 1.029957 -0.154378 
25810.800000 2280.000000 1000.000000 150.000000 9.160296 -0.013580 -0.311298 
25810.800000 2280.000000 1000.000000 270.000000 9.803672 -1.058230 -0.006656 
25811.200000 2280.000000 1000.000000 30.000000 7.541631 1.007685 -0.180519 
25811.200000 2280.000000 1000.000000 150.000000 9.231804 -0.076365 -0.335390 
25811.200000 2280.000000 1000.000000 270.000000 9.813358 -1.084975 -0.003785 
25811.600000 2280.000000 1000.000000 30.000000 7.595794 0.959662 -0.220250 
25811.600000 2280.000000 1000.000000 150.000000 9.274883 -0.147724 -0.356242 
25811.600000 2280.000000 1000.000000 270.000000 9.823128 -1.110517 -0.004610 
25812.000000 2280.000000 1000.000000 30.000000 7.631834 0.887422 -0.262125 
25812.000000 2280.000000 1000.000000 150.000000 9.285336 -0.206363 -0.373261 
25812.000000 2280.000000 1000.000000 270.000000 9.831015 -1.133599 -0.009164 
25812.400000 2280.000000 1000.000000 30.000000 7.654786 0.798561 -0.299168 
25812.400000 2280.000000 1000.000000 150.000000 9.272172 -0.237581 -0.387576 
25812.400000 2280.000000 1000.000000 270.000000 9.839042 -1.152993 -0.016209 
25812.800000 2280.000000 1000.000000 30.000000 7.666919 0.703347 -0.328548 
25812.800000 2280.000000 1000.000000 150.000000 9.248587 -0.242572 -0.403037 
25812.800000 2280.000000 1000.000000 270.000000 9.852211 -1.167158 -0.023437 
25813.200000 2280.000000 1000.000000 30.000000 7.669082 0.611568 -0.350369 
25813.200000 2280.000000 1000.000000 150.000000 9.223746 -0.234110 -0.422216 
25813.200000 2280.000000 1000.000000 270.000000 9.875649 -1.175343 -0.027999 
25813.600000 2280.000000 1000.000000 30.000000 7.662561 0.530588 -0.366008 
25813.600000 2280.000000 1000.000000 150.000000 9.200606 -0.226423 -0.443879 
25813.600000 2280.000000 1000.000000 270.000000 9.911016 -1.178573 -0.027815 
25814.000000 2280.000000 1000.000000 30.000000 7.649730 0.465865 -0.375616 
25814.000000 2280.000000 1000.000000 150.000000 9.177259 -0.234239 -0.462261 
25814.000000 2280.000000 1000.000000 270.000000 9.954286 -1.179527 -0.023902 
25814.400000 2280.000000 1000.000000 30.000000 7.632975 0.422230 -0.378530 
25814.400000 2280.000000 1000.000000 150.000000 9.148734 -0.270584 -0.466914 
25814.400000 2280.000000 1000.000000 270.000000 9.997839 -1.181513 -0.021067 
25814.800000 2280.000000 1000.000000 30.000000 7.613644 0.403785 -0.373194 
25814.800000 2280.000000 1000.000000 150.000000 9.108508 -0.339109 -0.444566 
25814.800000 2280.000000 1000.000000 270.000000 10.033787 -1.186876 -0.024816 
25815.200000 2280.000000 1000.000000 30.000000 7.591762 0.413576 -0.357739 
25815.200000 2280.000000 1000.000000 150.000000 9.052110 -0.427374 -0.384681 
25815.200000 2280.000000 1000.000000 270.000000 10.056932 -1.195872 -0.037610 
25815.600000 2280.000000 1000.000000 30.000000 7.566587 0.451403 -0.331137 
25815.600000 2280.000000 1000.000000 150.000000 8.979886 -0.515719 -0.287536 
25815.600000 2280.000000 1000.000000 270.000000 10.065948 -1.207120 -0.056793 
25816.000000 2280.000000 1000.000000 30.000000 7.537320 0.512345 -0.294184 
25816.000000 2280.000000 1000.000000 150.000000 8.899307 -0.588546 -0.167206 
25816.000000 2280.000000 1000.000000 270.000000 10.062436 -1.218796 -0.076471 
25816.400000 2280.000000 1000.000000 30.000000 7.503732 0.586432 -0.250380 
25816.400000 2280.000000 1000.000000 150.000000 8.822112 -0.638311 -0.047188 
25816.400000 2280.000000 1000.000000 270.000000 10.048969 -1.228757 -0.091241 
25816.800000 2280.000000 1000.000000 30.000000 7.465954 0.661073 -0.205130 
25816.800000 2280.000000 1000.000000 150.000000 8.759743 -0.664576 0.047363 
25816.800000 2280.000000 1000.000000 270.000000 10.027697 -1.233940 -0.098449 
25817.200000 2280.000000 1000.000000 30.000000 7.424253 0.725011 -0.164397 
25817.200000 2280.000000 1000.000000 150.000000 8.719683 -0.667967 0.099567 
25817.200000 2280.000000 1000.000000 270.000000 10.000084 -1.230167 -0.097784 
25817.600000 2280.000000 1000.000000 30.000000 7.378663 0.770924 -0.131970 
25817.600000 2280.000000 1000.000000 150.000000 8.703800 -0.646264 0.111055 
25817.600000 2280.000000 1000.000000 270.000000 9.967397 -1.213425 -0.089936 
25818.000000 2280.000000 1000.000000 30.000000 7.328845 0.796165 -0.108969 
25818.000000 2280.000000 1000.000000 150.000000 8.709512 -0.592009 0.098532 
25818.000000 2280.000000 1000.000000 270.000000 9.931588 -1.182152 -0.075668 
25818.400000 2280.000000 1000.000000 30.000000 7.274998 0.801817 -0.093842 
25818.400000 2280.000000 1000.000000 150.000000 8.731415 -0.496809 0.083440 
25818.400000 2280.000000 1000.000000 270.000000 9.895732 -1.139144 -0.055802 
25818.800000 2280.000000 1000.000000 30.000000 7.218253 0.791675 -0.083744 
25818.800000 2280.000000 1000.000000 150.000000 8.762779 -0.361085 0.083316 
25818.800000 2280.000000 1000.000000 270.000000 9.863346 -1.091390 -0.031578 
25819.200000 2280.000000 1000.000000 30.000000 7.160576 0.771009 -0.075220 
25819.200000 2280.000000 1000.000000 150.000000 8.800222 -0.199707 0.110666 
25819.200000 2280.000000 1000.000000 270.000000 9.837199 -1.047602 -0.004972 
25819.600000 2280.000000 1000.000000 30.000000 7.103773 0.744938 -0.065797 
25819.600000 2280.000000 1000.000000 150.000000 8.847470 -0.041223 0.166979 
25819.600000 2280.000000 1000.000000 270.000000 9.818453 -1.015061 0.021304 
25820.000000 2280.000000 1000.000000 30.000000 7.049268 0.717403 -0.054027 
25820.000000 2280.000000 1000.000000 150.000000 8.915153 0.080862 0.240519 
25820.000000 2280.000000 1000.000000 270.000000 9.806556 -0.997220 0.044120 
25820.400000 2280.000000 1000.000000 30.000000 6.998033 0.691866 -0.039749 
25820.400000 2280.000000 1000.000000 150.000000 9.007782 0.145747 0.312729 
25820.400000 2280.000000 1000.000000 270.000000 9.799942 -0.993314 0.060494 
25820.800000 2280.000000 1000.000000 30.000000 6.950607 0.670665 -0.023559 
25820.800000 2280.000000 1000.000000 150.000000 9.115743 0.159744 0.367253 
25820.800000 2280.000000 1000.000000 270.000000 9.796893 -0.999821 0.068563 
25821.200000 2280.000000 1000.000000 30.000000 6.907114 0.655671 -0.006017 
25821.200000 2280.000000 1000.000000 150.000000 9.218907 0.147260 0.395067 
25821.200000 2280.000000 1000.000000 270.000000 9.796000 -1.012677 0.068203 
25821.600000 2280.000000 1000.000000 30.000000 6.867732 0.648285 0.012714 
25821.600000 2280.000000 1000.000000 150.000000 9.299205 0.129690 0.394392 
25821.600000 2280.000000 1000.000000 270.000000 9.796212 -1.028541 0.060964 
25822.000000 2280.000000 1000.000000 30.000000 6.833922 0.649994 0.032442 
25822.000000 2280.000000 1000.000000 150.000000 9.349178 0.113044 0.369060 
25822.000000 2280.000000 1000.000000 270.000000 9.796516 -1.044754 0.049377 
25822.400000 2280.000000 1000.000000 30.000000 6.808561 0.662145 0.052253 
25822.400000 2280.000000 1000.000000 150.000000 9.371274 0.096173 0.326504 
25822.400000 2280.000000 1000.000000 270.000000 9.795788 -1.059175 0.036340 
25822.800000 2280.000000 1000.000000 30.000000 6.795773 0.684829 0.069765 
25822.800000 2280.000000 1000.000000 150.000000 9.373504 0.075455 0.275380 
25822.800000 2280.000000 1000.000000 270.000000 9.793054 -1.070759 0.024689 
25823.200000 2280.000000 1000.000000 30.000000 6.800866 0.715134 0.080913 
25823.200000 2280.000000 1000.000000 150.000000 9.365529 0.049426 0.222767 
25823.200000 2280.000000 1000.000000 270.000000 9.787948 -1.079807 0.016625 
25823.600000 2280.000000 1000.000000 30.000000 6.828685 0.747233 0.081480 
25823.600000 2280.000000 1000.000000 150.000000 9.356178 0.018383 0.172505 
25823.600000 2280.000000 1000.000000 270.000000 9.780740 -1.087849 0.012970 
25824.000000 2280.000000 1000.000000 30.000000 6.881335 0.774575 0.070067 
25824.000000 2280.000000 1000.000000 150.000000 9.351436 -0.016218 0.126160 
25824.000000 2280.000000 1000.000000 270.000000 9.772092 -1.097024 0.013111 
25824.400000 2280.000000 1000.000000 30.000000 6.955787 0.791371 0.050308 
25824.400000 2280.000000 1000.000000 150.000000 9.353481 -0.053219 0.084772 
25824.400000 2280.000000 1000.000000 270.000000 9.762933 -1.108115 0.015374 
25824.800000 2280.000000 1000.000000 30.000000 7.044245 0.796652 0.029952 
25824.800000 2280.000000 1000.000000 150.000000 9.360370 -0.091095 0.049561 
25824.800000 2280.000000 1000.000000 270.000000 9.754078 -1.119629 0.017581 
25825.200000 2280.000000 1000.000000 30.000000 7.138075 0.791475 0.017631 
25825.200000 2280.000000 1000.000000 150.000000 9.366966 -0.126713 0.022057 
25825.200000 2280.000000 1000.000000 270.000000 9.745466 -1.128545 0.017502 
25825.600000 2280.000000 1000.000000 30.000000 7.231323 0.778727 0.020056 
25825.600000 2280.000000 1000.000000 150.000000 9.365804 -0.154304 0.004311 
25825.600000 2280.000000 1000.000000 270.000000 9.735753 -1.131968 0.014365 
25826.000000 2280.000000 1000.000000 30.000000 7.322454 0.762376 0.038282 
